"UMAP1","UMAP2"
8.60411640005777,-5.46206798229094
5.32267328100869,-7.63187589321013
-0.0206692616396207,-6.64649715099211
5.58399864035318,-4.42471112880583
-13.4616132180147,-0.0877026823508332
0.492411812121366,-5.47665013942595
11.5863051016874,0.410338917638104
0.879204188758824,-4.77004422817107
-2.70232395333579,3.73218784656648
-6.62890724343589,-5.60982694301482
11.2594122489042,1.83937011089448
-0.322341243451144,12.696578124429
-5.72425560159018,-3.87661661777373
5.62323470907876,-3.77351774845
-7.03589252633383,4.12827692356233
-9.0136886040621,6.74716863956575
-1.60490516824057,-1.97592034015532
6.08131976919839,-4.52753247890349
-6.25903610390952,4.71906910267
2.79713793593118,-0.243440305923183
3.40657635527322,-5.16673078212615
13.0792469580717,2.44320521679048
-8.18691019219687,7.03553448047761
12.7828011115141,1.04877565231447
-6.46317962807944,-3.86806955013152
-6.91205696267417,2.36036930408601
-2.49842981499961,0.823844412232678
1.49736579256723,-6.45566787395354
-0.799664775555636,3.48255286541108
-5.91285423440268,3.41423878994111
-3.78227380914023,-0.937277635668475
13.1733431418485,0.87276504364137
-5.39652017754843,-3.82211556110259
13.7867083151884,-0.164873277877528
-7.80379060906699,-2.42774929675933
-4.63604501885703,7.98713789310579
-2.69981269044211,1.27705953445558
-2.57169322175315,-0.274310311411578
2.62418754893014,-8.35095109615203
-0.23172644776633,1.36864803161744
-6.76260666055014,4.00165901508455
-4.14829639596274,3.62947092380647
-6.77210764092734,-2.5831314531314
1.37632437544534,-4.32879032764311
-6.101096669858,3.01013098087434
11.7774662573881,0.79885933723573
8.722727258975,-2.87222232494231
2.30300041037271,-0.776521435116489
-2.91624454659751,6.87780485477571
4.41791983442972,9.98528871860627
-6.76975969476035,-4.68118228587981
-5.52512077493003,4.10132227268342
4.74035688238809,-6.7144926992404
-6.61782411736777,1.88923082676057
2.50578924017617,-1.9516445604312
-2.31877903146079,0.410362640286725
6.86356778937051,-5.69898500118132
-6.68520168465903,-5.66285838756438
6.17028470831582,1.29015801277284
-4.61123565835288,5.21758756961946
1.66355206566522,-3.92908301029082
-4.78451637429526,5.36366567936067
-5.51769355935385,3.98084221210603
-7.39519743127158,-6.46438398036833
-1.65376667184165,-1.72399856719847
13.6515841086454,1.25880608883027
7.60447450476358,-7.16877355251189
5.59089322882364,-4.514564415549
-5.65969423455527,3.84189853992585
12.9203562338896,6.65278635349397
3.67036434012124,-8.66681375179168
-6.61061004800132,-1.84870006713744
5.01012130575845,-8.61892690334197
3.27701040106485,-4.91076507243987
-6.9948282639437,3.36312446918611
6.94914336996743,-1.2086225357997
-6.913831750577,-6.77636279735442
-3.95980219048789,-0.749853542183597
12.6416811545439,1.80715999927644
-6.05147651833823,-3.6240672079074
-4.62305835885337,8.75736246433381
-4.22630123299887,2.36670265522126
6.90955396490762,-0.516340201829631
-3.35433344048789,-0.506453132365901
0.337969770009015,1.80459461536531
-4.08235983056357,4.9438415559781
1.23847394185731,-5.72305907878752
-6.3491983811312,4.31926069584016
-4.28915027779868,7.81781683292512
-5.5556250016146,5.36750135746126
5.64078517752359,-4.32409467372771
5.97716375189492,0.348053255940716
2.94856615858743,-2.51693572673674
-0.0459469358377713,0.826771119500439
10.4221462805814,-2.36910142574187
2.86335964995096,-3.12876929912444
-7.0540995995455,-2.66137613925811
12.7923636038847,6.67761240329866
10.5488190253324,-1.61823835048552
3.98993392782876,-5.70475616130706
10.2855619986601,3.54511342373018
-0.912590305035617,13.539936164285
13.0364555914945,6.92761383381013
1.75674672918985,-5.96437396678801
-6.59786895913413,-5.4926876035678
-6.9387808243685,3.40895877208833
3.86396761732766,-8.47857370052214
-2.70833114785483,3.93424520816926
-3.9105129639559,-0.978812476729114
-4.17032531899741,6.47631988849763
-3.57578567666342,2.25802550640229
1.95167978602121,-0.815217664574344
-6.63372806710532,3.06712470378999
-2.93353966874411,-0.990986785029132
-1.24953011674216,2.52202568378572
-5.76637939614585,3.82720766391877
-4.52625993890097,2.94739947643403
-6.44004730386069,-4.08283009204741
12.083419283206,2.18328152027253
-5.99289468926718,5.01633129444246
-4.4515023629122,2.2375951799405
2.81902285414407,-3.10920467052336
5.60427566366861,-3.81320180568572
-7.10784916085532,-1.17610468540068
4.73899432020852,-4.54957952175017
12.9189104636259,0.847609976197522
5.26201673346231,-5.17604341182585
2.08258636789987,-1.61354078922148
11.1135878165312,1.44150410022859
5.23000999289224,-7.82906140956755
5.55926271277139,0.0553526076329162
-4.41469673318198,5.61560831394319
-7.17310575646689,-2.11507918510314
2.18985553579995,-6.37535276088591
-0.32948092622092,1.80389390316133
2.53159960108468,-2.22940125141021
-5.3583684365206,4.23967466678743
3.86394925909707,-7.60271300945159
-7.01370529336264,1.22056517925386
2.62107106047342,-3.93614949855681
2.22460456686685,-4.10765995654936
12.8984140952177,2.16274581279878
0.635009919578527,-6.70163049373503
-6.38937858743003,1.7980838808072
5.30924936133096,-0.447985073660571
-4.28146461648276,3.16794071521882
-6.49468712014487,-2.40088429126616
11.2320704062528,0.133421817685406
2.22091599302957,-8.262282749747
-7.27575353783896,4.14466533985261
-6.05343727273276,-1.97167064819213
9.48647733526895,-2.30656661662932
-0.479551474278476,13.7400208505643
6.25725932913492,-3.86396946582671
-2.55370859307578,0.767152408028882
-3.93935970467856,2.89122448291902
11.1052841742582,0.750955084229748
-6.73526386422446,-2.4166914430606
0.666686524922345,-3.9939824548709
-5.26408247155478,7.609374621774
-4.71802572411826,8.16448507633332
4.60854764776895,-3.45271792087432
-5.549498597806,4.77470550861482
-4.16212515038779,3.23255071964387
9.43196435766885,-2.22239246044036
-5.20536379021933,7.49240694370393
-6.72283081216147,-6.33446778926726
5.70611472922036,-4.25449862155791
-1.02351001900962,0.630852201844495
-3.62311176461508,2.76197347965364
-7.76431135339072,-2.24083294544097
-5.83948711556723,4.87872991886262
3.77826305227945,10.6849499734891
3.12389536696145,-1.95774259242888
12.0646013815946,-1.21131726179
-1.07478145760825,13.467631438638
-4.88172964257529,4.75686369266633
-6.93737939996054,0.672370890046399
3.50753136473367,-3.72869505557891
-3.53272871178916,-0.627700215314586
3.48023911314676,-3.63134398136016
-6.1730132500582,-2.51723899516936
6.37373014288614,-7.03722467098113
1.70638277130792,-2.17468347225066
10.8193754752226,-0.709336867665012
-7.3014836708956,-4.108474155997
5.01327510672281,-3.71225609454985
-5.96554998559287,2.46496854152803
-7.4620061318331,2.7739516290677
-7.00547508401206,-6.25236119899626
6.26686902838418,-5.9448508230197
-7.00422290963462,3.94938621845369
-5.97870020074179,5.74376592960481
13.0459494193144,7.16568527546052
1.62005176144311,-6.6182431188571
-3.71996072930625,2.25061188068513
-4.50300983590415,8.87103472080354
5.85913940268228,-4.24496068630095
-3.30936102074912,2.03495631542329
3.39302130537698,-7.00699939403411
-7.79439500970175,-4.76244630489226
5.53300090628335,1.70459471073274
-6.02165893716147,4.49240408268098
-3.66712669534018,6.62895593967561
1.82397909956643,-4.68847551021453
-1.82194523019126,-1.05004706058379
-5.80033210915854,-3.74995555553313
-3.01686839265158,-2.11891212139006
2.79479690390298,-3.05392779979583
8.63601728277871,-0.420018250231702
-2.80138115090659,1.26428792801027
2.31917627649972,-0.505470579599101
-4.80307439965537,8.92574510898713
0.0941158731527072,-6.36101379070159
-5.84637121362021,-2.22387375507231
1.75072689848611,-7.59429826412078
2.03641780214975,11.5284873041165
-6.14659980935385,-5.37838449153777
1.68093462782571,-3.69023337039824
-4.9879603783541,3.11247358646516
3.03432365256021,-4.24827971134062
-6.49539808434775,-2.20632519397612
-5.09128669900229,4.700607875253
2.19163306551645,-1.43521692428466
-6.89364866418174,-4.72324742946501
11.3165859778471,-0.0218036678778718
-4.88179830712607,7.55404434528474
-5.5178766648226,4.33936415043
1.79906793432901,-5.96875085506316
11.0830702384062,2.32392917003755
-5.95882610482505,5.08347759571199
3.21084376173684,-8.47474660549041
6.90525289374063,-4.53256978664275
-1.12490204972556,2.82634387340669
-8.18224863213828,-6.00297631893035
